State,Year,County,Total,Commissioned Male ,Commissioned Female ,Civilian Male ,Civilian Female ,Arson,Arsons Arrests,Juvenile Arsons Arrests,Aggravated Assault,Aggravated Assaults Arrests,Juvenile Aggravated Assault Arrests,Rape,Rape Arrests,Juvenile Rape Arrests,Burglary,Burglary Arrests,Juvenile Burglary Arrests,Murder,Murder Arrests,Juvenile Murder Arrests,Robbery,Robbery Arrests,Juvenile Robbery Arrests,Drug Violation Arrests,Juvenile Drug Violation Arrests,Total Arrests,Total Juvenile Arrests,Juvenile Theft Arrests,Theft Arrests,Theft,Population,Commissioned Total,Civilian Total,Total Employees,Total Population,Female Population (0-11),Female Population (12-17),Female Population (18-39),Female Population (40+),Total Female Population,Male Population (0-11),Male Population (12-17),Male Population (18-39),Male Population (40+),Total Male Population,Animal Cruelty,Bribery,Destruction of Property,Drug Violation,Extortion,Counterfeiting or Forgery,Gambling Violation,Human Trafficking,Kidnapping,Man Slaughter,Non Forcibly Sex,Pornography,Total Property Crime,Prostitution,Total Person Crime,Total Societal Crime,No Contact Order Violation,Weapon Violation,Other Crimes Arrests,Animal Cruelty Arrests,Bribery Arrests,Destruction of Property Arrests,Extortion Arrests,Counterfeiting or Forgery Arrests,Gambling Violation Arrests,"Group B offense Arrests (driving under influence,  liquor violation etc)",Hack or Computer Invasion Arrests,Human Trafficking Arrests,Kidnapping Arrests,Manslaughter Arrests,Non Forcibly Sex Arrests,Pornography Arrests,Prostitution Arrests,No Contact Order Violation Arrests,Weapon Violation Arrests,Aggravated Assaults Sentenced,Burglary Sentenced,Drug Violation Sentenced,Manslaughter Sentenced,Murder Sentenced,Other Crimes Sentenced,Other Property Crimes Sentenced,Robbery Sentenced,Sex Crime Sentences,Total Sentenced,Unknown Crimes Sentenced,Juvenile Other Felony Crimes Sentenced,Juvenile Animal Cruelty Arrests,Juvenile Bribery Arrests,Juvenile Destruction of Property Arrests,Juvenile Extortion Arrests,Juvenile Counterfeiting or Forgery Arrests,"Juvenile Group B offense Arrests (driving under influence,  liquor violation etc)",Juvenile Hack or Computer Invasion Arrests,Juvenile Kidnapping Arrests,Juvenile Manslaughter Arrests,Juvenile Non Forcibly Sex Arrests,Juvenile Pornography Arrests,Juvenile Prostitution Arrests,Juvenile No Contact Order Violation Arrests,Juvenile Weapon Violation Arrests,FIPS Code
Washington,2014,CHELAN,3233,87,7,5,19,5,4,0,557,399,35,46,5,3,350,52,7,0,1,0,16,8,1,202,35,1902,235,82,381,1353,74308,94,24,118,74300,5649,2910,9235,19459,37253,6133,3029,9618,18267,37047,0,1,244,368,2,43,0,0,5,0,4,2,2014,1,800,419,188,48,0,0,1,73,1,11,0,619,0,0,8,0,0,0,0,115,22,23,8,36,0,0,11,22,1,5,106,0,0,0,0,17,0,0,50,0,0,0,0,0,0,0,5,53007
Washington,2019,SKAGIT,8498,172,18,55,58,10,4,4,1228,666,54,65,30,2,585,130,15,2,3,0,43,28,8,507,42,3467,297,63,809,3267,129200,190,113,303,129200,9198,4819,15493,35519,65029,9309,4874,16174,33814,64171,7,1,1216,1393,1,75,0,0,2,0,0,2,5198,5,1717,1583,420,176,0,4,0,96,0,20,0,870,0,0,13,0,0,0,2,251,34,61,16,54,3,4,30,41,5,16,230,0,0,0,0,32,0,2,60,0,0,0,0,0,0,4,11,53057
Washington,2016,THURSTON,16366,236,29,94,91,20,4,0,2216,1093,117,176,26,3,1604,198,6,6,3,0,109,47,1,416,53,5779,380,70,1140,7832,272697,265,185,450,272690,18921,9954,38429,72279,139583,20250,10675,37705,64476,133107,0,0,2138,824,5,462,0,0,63,0,11,21,12170,1,3221,975,749,129,0,0,2,156,0,65,0,2304,0,0,18,0,6,3,0,266,32,65,29,84,3,0,46,105,9,35,376,0,0,0,0,25,0,0,95,0,2,0,0,0,0,3,5,53067
Washington,2003,ASOTIN,853,24,0,0,3,4,0,0,36,14,0,6,2,0,172,9,0,0,0,0,4,1,0,94,0,1052,0,0,45,631,20600,24,3,27,20600,1548,911,2736,5586,10780,1726,884,2535,4674,9820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15,0,0,1,3,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53003
Washington,2001,PIERCE,43014,819,85,60,142,243,21,0,2218,809,0,333,48,0,7230,360,0,33,23,0,1199,259,0,3064,0,20612,0,0,2412,31758,712658,904,202,1106,713400,61564,32243,113107,151599,358513,64853,33663,118116,138257,354887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,63,463,8,18,56,261,82,55,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53053
Washington,2012,LEWIS,4881,94,5,2,26,12,3,0,851,48,3,84,9,1,555,63,11,3,3,0,23,15,1,263,28,2021,231,42,216,1713,75692,99,28,127,76300,5379,2911,9382,20434,38107,5676,3079,9980,19458,38193,0,0,638,665,2,37,0,0,4,0,10,7,2980,1,1178,723,226,50,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,13,95,1,2,27,34,5,21,244,3,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53041
Washington,1992,JEFFERSON,901,22,2,1,5,3,0,0,41,19,0,8,3,0,193,32,0,1,0,0,1,0,0,29,0,669,0,0,69,654,22500,24,6,30,22238,1648,795,2768,6055,11268,1683,881,2628,5776,10970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,2,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53031
Washington,2006,THURSTON,8428,240,28,24,56,36,3,13,405,89,42,75,4,1,1686,80,57,4,0,0,112,33,17,600,136,4770,1746,285,700,6110,229435,268,80,348,231100,16906,9822,33302,57706,117740,17698,10658,33360,51639,113360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,49,125,4,3,50,95,19,16,448,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53067
Washington,2006,SNOHOMISH,28369,759,80,58,181,158,13,19,770,310,60,225,75,26,4678,298,139,14,8,1,487,142,46,1663,269,14965,3448,1086,2283,22037,655545,839,239,1078,671800,55902,29376,101163,148930,335384,58904,30767,106812,139917,336416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,69,173,3,7,25,224,31,66,703,0,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53061
Washington,1994,FRANKLIN,2402,66,4,1,13,7,0,0,161,78,0,31,6,0,444,29,0,4,4,0,51,11,0,228,0,3133,0,0,318,1704,42900,70,14,84,43900,5167,2330,6721,6987,21209,5541,2581,7636,6932,22691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,71,4,7,2,5,2,6,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53021
Washington,2016,ADAMS,1398,34,0,13,13,1,0,0,280,146,21,18,6,1,144,10,16,1,1,0,8,3,1,72,27,584,127,28,67,462,19510,34,26,60,19510,2645,1192,2751,3008,9596,2731,1267,2896,3020,9914,0,0,255,116,0,6,0,0,2,0,2,1,876,1,373,149,70,31,0,0,0,23,0,1,0,218,0,0,4,0,1,0,2,19,11,9,1,3,0,0,2,2,0,2,19,0,0,0,0,3,0,0,25,0,0,0,0,0,0,0,5,53001
Washington,2018,CHELAN,3373,94,6,8,22,6,2,0,686,426,58,51,20,4,240,53,14,0,0,0,18,9,0,258,28,2101,195,43,248,1340,77800,100,30,130,77800,5708,2929,9068,21211,38917,6298,3147,9340,20098,38883,1,0,254,431,3,70,0,0,29,0,6,5,1931,0,942,500,170,63,0,1,0,69,0,8,0,866,0,0,22,0,3,1,0,91,24,23,8,34,0,0,16,19,0,9,109,0,0,0,0,8,0,0,39,0,0,0,0,0,0,0,1,53007
Washington,2000,ASOTIN,897,26,1,1,4,2,0,0,28,17,0,9,3,0,125,11,0,1,0,0,5,4,0,50,0,895,0,0,86,727,20000,27,5,32,20551,1617,920,2840,5376,10753,1804,900,2614,4480,9798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,19,1,0,0,1,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53003
Washington,2020,SKAGIT,7968,164,17,56,61,7,8,0,1105,543,33,35,19,0,522,117,11,2,4,0,36,29,2,287,10,2683,149,37,604,3288,130450,181,117,298,130450,9164,4897,15313,36275,65650,9334,4925,15909,34632,64800,2,0,1211,1029,2,52,0,0,11,0,2,9,5118,1,1632,1218,477,177,0,2,0,72,0,15,0,675,0,0,11,0,1,2,0,260,34,38,0,54,2,2,33,31,4,21,185,0,0,0,0,20,0,2,28,0,0,0,1,0,0,3,2,53057
Washington,2015,STEVENS,1828,51,5,1,16,0,0,0,438,140,5,50,3,0,311,14,0,4,0,0,7,3,0,10,5,359,21,5,70,561,44021,56,17,73,44030,2801,1713,4721,12808,22042,2981,1810,4806,12391,21988,0,0,219,62,0,7,0,0,3,0,0,1,1105,0,647,76,152,13,0,0,0,10,0,0,0,86,0,0,1,0,0,0,0,18,4,6,1,4,1,0,5,13,3,4,37,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,53065
Washington,2013,KLICKITAT,709,31,1,11,10,0,0,0,143,57,12,6,0,0,107,10,0,1,0,0,4,8,0,12,4,355,48,13,45,234,20700,32,21,53,20700,1382,701,2144,6004,10232,1365,826,2203,6073,10468,0,0,106,22,0,15,0,0,0,0,0,0,466,0,207,36,57,14,0,0,0,5,0,1,0,194,0,0,0,0,0,0,0,20,3,4,1,7,0,0,1,4,1,2,20,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,53039
Washington,2010,PACIFIC,685,36,1,1,5,5,1,0,25,13,0,6,2,0,250,14,7,0,0,0,3,0,1,62,1,619,47,1,28,396,22100,37,6,43,22100,1204,776,1909,7230,11120,1271,862,2069,6777,10980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,12,1,0,1,7,0,5,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53049
Washington,2013,GRAYS HARBOR,4728,166,6,12,37,9,0,0,739,373,44,129,31,12,670,150,27,1,2,0,21,17,0,258,24,3465,254,64,624,1839,73200,172,49,221,73200,5008,2520,8788,19304,35620,5086,2661,10626,19207,37580,0,1,484,478,1,21,0,0,6,0,2,6,3046,1,1139,543,262,58,0,0,1,85,1,7,0,1732,0,0,1,0,1,2,2,142,36,40,18,24,2,2,6,23,10,10,138,3,0,0,0,15,0,0,67,0,0,0,0,1,0,0,0,53027
Washington,2015,OKANOGAN,1478,84,5,4,21,2,0,0,284,116,8,15,1,2,246,29,0,1,3,0,3,1,0,28,12,1086,62,8,121,587,41800,89,25,114,41860,3159,1478,4509,11519,20665,3374,1595,4769,11457,21195,0,0,213,103,0,2,0,0,0,0,0,1,1053,0,310,115,10,11,0,0,0,7,0,1,0,770,0,0,0,0,0,0,0,6,3,16,5,28,1,1,10,20,1,7,89,0,0,0,0,5,0,0,27,0,0,0,0,0,0,0,0,53047
Washington,2012,GRAYS HARBOR,3589,149,5,30,39,8,0,0,535,30,2,91,7,0,436,84,7,2,1,0,28,22,0,228,18,2968,224,61,378,1335,73150,154,69,223,73150,5023,2556,8716,19309,35602,5079,2700,10587,19183,37548,0,0,314,527,0,43,0,0,6,0,4,5,2164,23,806,619,168,64,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,38,3,1,12,30,1,9,148,3,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53027
Washington,1992,BENTON,5885,148,7,4,33,48,4,0,240,77,0,84,33,0,886,108,0,2,0,0,38,20,0,308,0,6299,0,0,644,4587,118500,155,37,192,117981,11978,5660,19459,22451,59551,12593,5782,19120,20928,58430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,27,0,2,5,4,5,17,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53005
Washington,2004,LEWIS,3474,91,6,2,28,12,11,0,147,139,0,38,18,0,686,184,0,1,1,0,32,25,0,337,0,4354,0,0,362,2558,70700,97,30,127,70700,5411,3256,8592,18365,35625,5605,3625,8816,17028,35075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,40,63,1,1,30,55,4,26,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53041
Washington,2000,WHATCOM,7715,219,30,11,67,28,1,0,213,122,0,81,37,0,1525,98,0,5,3,0,73,27,0,582,0,8330,0,0,864,5790,163500,249,78,327,166814,12856,6880,28638,36252,84626,13349,7162,28471,33206,82188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,38,2,0,7,35,9,7,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53073
Washington,2010,PIERCE,35446,954,96,72,141,167,11,10,2333,877,136,317,26,9,7944,578,169,26,24,4,1075,277,104,2160,343,24591,3182,737,2191,23584,808230,1050,213,1263,814600,66103,33207,123858,185803,408970,69357,34521,130067,171687,405630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,75,385,13,20,94,307,103,108,1546,0,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53053
Washington,1996,PEND OREILLE,387,18,0,3,9,1,0,0,14,10,0,4,2,0,93,3,0,0,0,0,1,1,0,45,0,370,0,0,13,274,10685,18,12,30,11959,1034,641,1419,2889,5986,1065,646,1338,2923,5973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53051
Washington,1993,GARFIELD,67,6,0,0,4,3,0,0,3,1,0,0,0,0,21,3,0,0,0,0,0,0,0,9,0,259,0,0,6,40,2300,6,4,10,2172,175,105,234,589,1105,183,112,239,532,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53023
Washington,2016,PIERCE,71961,872,99,58,124,174,30,4,10205,3730,457,893,110,40,6903,756,78,29,13,0,1008,273,68,1447,194,19137,1536,283,2941,32692,835813,971,182,1153,844490,67791,31871,124670,203120,427452,70900,33268,123706,189165,417038,0,2,12452,3145,53,845,0,0,161,0,79,83,54129,114,13778,4054,2411,712,0,0,1,496,1,118,0,8117,0,0,66,0,20,8,77,745,188,290,76,225,18,25,132,406,43,86,1301,0,0,0,0,91,0,2,255,0,3,0,8,2,7,2,42,53053
Washington,1997,COWLITZ,5879,142,7,3,22,54,5,0,195,95,0,46,23,0,1333,91,0,0,1,0,64,9,0,235,0,4536,0,0,561,4187,92107,149,25,174,90728,8069,4193,13020,20489,45772,8425,4468,13154,18908,44956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,52,0,2,9,39,5,14,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53015
Washington,2013,PEND OREILLE,1073,27,1,14,13,2,0,0,218,74,0,8,3,0,142,15,0,1,1,0,0,0,0,25,0,257,0,0,38,365,13150,28,27,55,13150,804,462,1275,3957,6496,842,523,1275,4013,6654,0,0,149,81,0,2,0,0,0,1,0,3,660,0,299,114,71,30,0,0,0,8,0,0,0,72,0,0,3,0,0,0,0,16,2,2,3,3,0,0,1,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53051
Washington,2000,COLUMBIA,186,9,0,1,5,0,0,0,5,6,0,0,0,0,41,10,0,0,0,0,0,0,0,22,0,158,0,0,8,140,4100,9,6,15,4064,314,181,450,1137,2082,288,190,467,1037,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53013
Washington,1994,PIERCE,46084,737,58,62,118,357,14,0,3990,809,0,442,107,0,7895,510,0,64,51,0,1445,244,0,2551,0,30755,0,0,2933,31891,648841,795,180,975,639780,60045,27334,110366,122714,320460,63404,28901,116690,110348,319320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,86,378,15,23,19,50,64,70,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53053
Washington,2019,CLALLAM,4107,91,14,16,36,9,3,0,891,415,53,81,8,2,325,51,6,6,4,1,19,11,2,170,22,1674,197,30,346,1515,76010,105,52,157,76010,4081,2135,7354,24512,38083,4461,2357,8802,22307,37927,0,0,580,278,1,81,0,0,17,0,8,14,2530,5,1227,350,224,53,0,0,0,86,0,10,0,415,0,0,1,0,2,0,1,132,19,22,3,17,0,0,11,21,3,7,84,0,0,0,0,22,0,0,59,0,0,0,0,0,0,0,0,53009
Washington,2009,WHITMAN,726,71,4,6,16,7,1,0,36,3,0,14,4,0,133,31,8,0,2,0,3,1,0,256,12,2169,119,21,103,533,42545,75,22,97,43300,2241,1207,10600,7299,21348,2411,1197,11377,6967,21952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,0,5,12,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53075
Washington,1994,CHELAN,3672,83,4,8,20,16,1,0,131,73,0,35,24,0,591,53,0,4,2,0,27,17,0,236,0,4631,0,0,578,2868,58000,87,28,115,60977,5679,2642,8928,13514,30762,5942,2863,9235,12169,30215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,46,2,2,3,13,5,9,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53007
Washington,2015,CLALLAM,4923,105,10,17,34,10,1,0,886,451,43,73,7,1,532,67,3,0,1,0,17,9,0,147,12,1745,143,36,445,2070,72652,115,51,166,72650,3957,2102,7369,23075,36503,4286,2280,8701,20880,36147,0,0,669,240,1,93,0,0,15,0,7,9,3392,0,1227,304,246,55,0,0,0,89,0,10,0,336,0,0,4,0,2,1,0,146,29,15,4,25,0,1,10,13,3,9,80,0,0,0,0,13,0,0,31,0,0,0,1,1,0,0,2,53009
Washington,2000,ADAMS,671,33,0,7,13,7,0,0,21,16,0,14,3,0,161,21,0,0,0,0,5,5,0,40,0,754,0,0,45,463,15800,33,20,53,16428,1814,869,2307,3043,8033,1950,980,2559,2906,8395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53001
Washington,1994,SKAGIT,4972,135,6,20,36,46,5,0,89,50,0,49,41,0,716,103,0,3,2,0,28,21,0,247,0,4719,0,0,764,4041,91000,141,56,197,91316,8096,3992,13435,20667,46194,8469,4157,13677,18817,45122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,22,0,2,0,4,5,12,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53057
Washington,2001,KITSAP,9242,236,22,7,43,82,13,0,635,355,0,197,40,0,1935,165,0,6,10,0,114,57,0,770,0,9773,0,0,754,6273,233400,258,50,308,233400,19333,10600,32699,52510,115143,20654,11264,37450,48888,118257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,42,90,3,7,25,79,8,28,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53035
Washington,2002,WHITMAN,1260,75,3,12,12,7,0,0,48,7,0,15,3,0,256,16,0,0,0,0,8,1,0,95,0,789,0,0,63,926,40600,78,24,102,40600,2233,1256,10007,6560,20054,2407,1245,10696,6199,20546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,6,0,1,0,3,3,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53075
Washington,2009,ADAMS,852,35,1,3,14,10,0,1,31,17,3,6,4,0,185,23,11,1,0,0,19,10,0,46,12,902,193,41,62,600,18000,36,17,53,18000,1852,878,2437,3626,8795,1981,984,2717,3525,9205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,1,3,0,3,17,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53001
Washington,2016,KLICKITAT,592,30,3,12,9,0,0,0,159,58,6,16,5,0,66,3,0,2,0,0,2,0,0,11,0,402,26,6,24,194,21270,33,21,54,21270,1379,695,2070,6328,10472,1343,799,2179,6478,10798,0,0,73,22,0,2,0,0,0,0,1,1,337,0,221,34,43,11,0,0,0,7,0,1,0,271,0,0,2,0,1,0,0,18,1,3,4,8,0,0,5,9,1,5,35,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,53039
Washington,1999,OKANOGAN,1055,89,5,4,20,14,4,0,76,55,0,10,3,0,233,37,0,2,2,0,7,6,0,100,0,1701,0,0,106,713,38348,94,24,118,39429,3471,1977,4873,9423,19746,3537,2091,5043,9009,19683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,19,0,0,1,4,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53047
Washington,1999,FERRY,104,14,0,0,0,2,0,0,2,1,0,0,0,0,39,10,0,0,0,0,0,0,0,20,0,166,0,0,13,61,7300,14,0,14,7271,571,372,849,1703,3494,614,458,884,1821,3777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53019
Washington,1990,LINCOLN,244,20,0,0,1,5,0,0,24,13,0,5,4,0,62,6,0,0,0,0,2,0,0,15,0,275,0,0,29,146,8800,20,1,21,8864,726,375,1088,2249,4438,835,427,1096,2068,4426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53043
Washington,1990,KLICKITAT,548,24,3,3,4,2,0,0,44,34,0,2,2,0,161,13,0,0,0,0,2,3,0,35,0,615,0,0,33,337,16800,27,7,34,16616,1599,770,2507,3374,8250,1657,856,2515,3338,8366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,2,0,1,2,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53039
Washington,2000,BENTON,5432,191,12,7,43,62,11,0,246,142,0,52,20,0,885,111,0,2,3,0,51,14,0,562,0,8377,0,0,652,4134,140700,203,50,253,142475,13435,7261,20652,30342,71690,13951,7712,20441,28681,70785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,76,3,1,8,51,14,5,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53005
Washington,1995,ASOTIN,1271,27,0,1,4,7,0,0,49,14,0,12,3,0,217,8,0,0,0,0,3,1,0,78,0,792,0,0,115,983,19100,27,5,32,19574,1717,912,2857,4749,10238,1847,900,2625,3964,9336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,0,1,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53003
Washington,1993,COLUMBIA,239,7,0,4,2,0,0,0,3,3,0,3,3,0,53,2,0,0,0,0,0,0,0,5,0,245,0,0,13,180,4100,7,6,13,4475,346,197,558,1165,2267,359,229,583,1036,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53013
Washington,1990,ISLAND,1151,55,2,2,20,13,2,0,35,18,0,7,8,0,204,30,0,0,0,0,3,0,0,54,0,1135,0,0,108,889,59200,57,22,79,60195,5487,2090,9620,11658,28855,5735,2223,12710,10672,31340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,1,0,1,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53029
Washington,1999,BENTON,5364,191,10,5,44,74,7,0,235,103,0,56,15,0,822,93,0,1,2,0,48,22,0,554,0,8870,0,0,645,4128,138900,201,49,250,140415,13510,7155,20507,29433,70610,14040,7580,20413,27766,69805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,46,1,4,6,34,12,10,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53005
Washington,2020,ASOTIN,884,27,1,15,5,0,0,0,183,75,0,13,0,0,92,6,0,0,0,0,2,0,0,14,0,681,1,0,44,309,22640,28,20,48,22640,1555,754,2430,6694,11433,1526,740,2246,6696,11207,0,0,150,50,1,3,0,0,0,0,0,2,557,0,256,71,60,19,0,0,0,11,0,0,0,518,0,0,1,0,0,0,0,4,8,9,0,6,0,1,3,11,4,7,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53003
Washington,2008,CLALLAM,2100,107,4,17,30,27,9,5,110,71,2,54,19,3,374,56,25,3,0,0,23,11,6,208,34,2940,601,89,260,1509,69200,111,47,158,69200,4161,2552,6777,21427,34918,4382,2730,7602,19570,34282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,37,0,0,4,19,0,7,95,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53009
